"","corner","x_grid","y_grid","latitude","longitude"
"477","x87y209",87,209,73.5649494180774,-155.837601968399
"478","x87y210",87,210,73.6440522325588,-155.086940807363
"479","x87y211",87,211,73.7203717232541,-154.329016604708
"480","x87y212",87,212,73.7938662164882,-153.56399249859
"481","x87y213",87,213,73.8644948452307,-152.792044821732
"482","x87y214",87,214,73.9322176401183,-152.013363164771
"483","x87y215",87,215,73.9969956215389,-151.228150388265
"484","x88y193",88,193,72.1478018439747,-167.162245673098
"485","x88y194",88,194,72.266780971046,-166.535856808892
"486","x88y195",88,195,72.3836809759676,-165.900948554164
"487","x88y196",88,196,72.4984566220885,-165.257505015576
"488","x88y197",88,197,72.6110623318401,-164.605518480557
"489","x88y198",88,198,72.7214522323465,-163.944989879426
"490","x88y199",88,199,72.8295802046173,-163.275929248401
"491","x88y200",88,200,72.9353999363813,-162.598356191107
"492","x88y201",88,201,73.038864978601,-161.912300335921
"493","x88y202",88,202,73.1399288056888,-161.217801786331
